,State,County,Democratic,Republican,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural,Party,Percent Age between 30 and 64 inclusive,Percent Male,Percent more than High School Degree,Percent more than Bachelor's Degree,Citizen Voting-Age Population voted
711,TN,maury,12560.0,19569.0,47119,85767,63780.0,79.85122483,11.56505416,5.312066412,4.055172735,51.86143855,37.96565112,14.80989192,49597,7.114106747,11.84691501,80.43762858,41.59296408,Rep,47.224456960000005,48.13856145,88.15308499,19.562371420000005,32129.0
712,TN,mcminn,4122.0,11434.0,47107,52606,40405.0,89.80914725,3.760027373,3.558529445,2.516823176,51.30213284,35.56628521,18.66897312,38661,8.617698091,16.82673943,86.31923602,60.34133088,Rep,45.76474167000001,48.69786716,83.17326057,13.680763979999995,15556.0
713,TN,mcnairy,2036.0,6007.0,47109,26057,20195.0,90.12933185,6.025252331,1.880492766,0.67928004,51.13021453,35.38396592,19.76436274,31956,14.82076989,19.33601277,89.04916589,85.27325024,Rep,44.851671339999996,48.86978547,80.66398723,10.950834110000002,8043.0
714,TN,meigs,0.0,0.0,47121,11804,,94.71365639,1.330057608,1.46560488,1.067434768,50.62690613,33.36157235,19.66282616,35209,12.54416961,21.14117647,91.17647059,100.0,Rep,46.975601489999995,49.37309387,78.85882353,8.823529410000006,0.0
715,TN,monroe,3838.0,10274.0,47123,45482,34885.0,91.4713513,1.934831362,3.902642804,2.908843059,50.0945429,35.02484499,19.39008839,37054,11.53249532,20.89038955,87.84780842,76.07538354,Rep,45.585066620000006,49.9054571,79.10961045,12.152191579999993,14112.0
716,TN,montgomery,24807.0,25932.0,47125,189709,134390.0,65.09759685,18.54893547,9.488743286,4.979732116,49.95071399,49.37773116,8.57892878,51528,8.240965035,7.764356196,74.66950075,19.74224022,Rep,42.04334006,50.04928601,92.235643804,25.330499250000003,50739.0
717,TN,moore,611.0,1856.0,47127,6314,,93.63319607,3.515996199,0.316756414,0.427621159,51.01362053,30.72537219,21.80867913,49496,5.757970072000001,13.88589882,82.77717976,99.87425338,Rep,47.46594868,48.98637947,86.11410118,17.222820240000004,2467.0
718,TN,morgan,1436.0,4083.0,47129,21688,17320.0,93.48948727,4.638509775,1.143489487,0.645518259,44.26872003,35.20379934,15.63076356,39728,8.617049352999999,20.21502607,92.5449044,99.88629645,Rep,49.1654371,55.73127997,79.78497393,7.455095600000007,5519.0
719,TN,overton,2452.0,4640.0,47133,22090,16990.0,96.46899049,0.67904029,1.272068809,1.163422363,50.37120869,35.37799909,19.24852875,35065,7.102843251,21.58773468,86.15604496,84.21862972,Rep,45.37347216,49.62879131,78.41226532,13.843955039999997,7092.0
720,TN,perry,724.0,1644.0,47135,7891,,93.09339754,2.952730959,2.15435306,0.7603599040000001,49.46141173,35.31871753,20.11151945,31274,7.095046854,24.76104599,90.17132552,100.0,Rep,44.569763019999996,50.53858827,75.23895401,9.828674480000004,2368.0
721,TN,pickett,646.0,1599.0,47137,5096,4140.0,96.93877551,0.726059655,0.627943485,1.510989011,50.33359498,28.27708006,26.17739403,39014,6.035665295,22.69906929,90.77042399,100.0,Rep,45.545525909999995,49.66640502,77.30093071,9.229576010000002,2245.0
722,TN,polk,1585.0,4127.0,47139,16697,,95.50218602,0.185662095,1.796729951,0.838473977,50.11079835,33.04785291,19.31484698,41520,9.034705634,21.00049942,90.3196271,100.0,Rep,47.63730011,49.88920165,78.99950058,9.680372899999995,5712.0
723,TN,putnam,8750.0,15230.0,47141,74652,55635.0,89.10946793,2.341531372,5.797567379,5.851149333,50.64164389,42.74500348,15.99421315,36350,7.687802021,14.81364697,75.61749806,34.97600973,Rep,41.26078337,49.35835611,85.18635302999999,24.382501939999997,23980.0
724,TN,rhea,2371.0,6866.0,47143,32461,,91.21407227,2.365916022,4.426850682,2.365916022,50.80250146,37.59280367,17.66119343,38355,8.045112782,24.08450704,86.81962744,68.01534157,Rep,44.74600289999999,49.19749854,75.91549296,13.180372559999995,9237.0
725,TN,roane,6242.0,12727.0,47145,52983,42120.0,93.26387709,2.363022101,1.62882434,2.023290489,50.6992809,31.8743748,21.2804107,42299,9.288425461000001,14.18362872,81.22178366,50.99204518,Rep,46.8452145,49.3007191,85.81637128,18.77821634,18969.0
726,TN,robertson,8311.0,15501.0,47147,67905,,84.2750902,7.289595759,6.1335689570000005,3.521095648,50.77092998,38.94558574,13.44378175,56331,7.398178381,13.45816908,81.86815594,53.2398956,Rep,47.61063251,49.22907002,86.54183092,18.131844060000006,23812.0
727,TN,rutherford,45692.0,52254.0,47149,290289,206215.0,73.41132458,13.51894147,7.15666112,7.005777002,50.71187678,45.24249972,9.54083689,58032,6.093347332,9.231386491,69.7681287,17.02144674,Rep,45.21666339,49.28812322,90.768613509,30.231871299999995,97946.0
728,TN,sequatchie,1367.0,3564.0,47153,14710,,85.56084296,0.237933379,3.39225017,0.876954453,50.42828008,34.40516655,19.31339225,46541,9.09523055,18.16511988,86.75560712,73.80243764,Rep,46.28144120000001,49.57171992,81.83488012000001,13.244392880000007,4931.0
729,TN,shelby,190885.0,96493.0,47157,936990,,36.81970992,52.98647798,5.951290836,6.194303034,52.32563848,43.02393836,11.64729613,46854,9.401424876,12.93386278,69.83038590000001,2.75978716,Demo,45.32876551,47.67436152,87.06613722,30.16961409999999,287378.0
730,TN,smith,2111.0,4317.0,47159,19176,14480.0,93.2676262,2.503128911,2.466624948,1.381935753,50.33375052,37.12974552,15.38902795,44272,4.232681855,17.33689432,89.27890118,82.87592612,Rep,47.48122653,49.66624948,82.66310568,10.721098819999995,6428.0
731,TN,stewart,1492.0,2938.0,47161,13257,,91.98159463,1.267255035,2.466621408,2.511880516,51.12770612,34.69110659,18.92585049,41835,8.70472217,13.73532551,86.9583778,100.0,Rep,46.383042919999994,48.87229388,86.26467449,13.041622200000006,4430.0
732,TN,sullivan,15183.0,38753.0,47163,156644,124405.0,93.82102091,1.853885243,1.703863538,1.577462271,51.56022573,33.17650213,20.31485406,40983,7.73583594,14.29240779,78.63874253,25.56130159,Rep,46.508643809999995,48.43977427,85.70759221,21.361257469999998,53936.0
733,TN,tipton,5625.0,13390.0,47167,61558,45225.0,76.11033497,18.27057409,2.556938172,1.41817473,50.61080607,40.65109328,12.97313103,54650,9.350279681,14.29174321,84.38260265,55.12516167,Rep,46.375775690000005,49.38919393,85.70825679000001,15.617397350000005,19015.0
734,TN,unicoi,1554.0,4659.0,47171,17945,,93.95374756,0.702145444,4.274171078,2.780718863,50.29813318,31.43494009,21.69963778,35390,11.46496815,19.11188179,87.42460796,44.66772238,Rep,46.86542213,49.70186682,80.88811821,12.575392039999997,6213.0
735,TN,van buren,711.0,1451.0,47175,5641,,95.74543521,0.390001773,0.904095019,1.719553271,49.74295338,30.75695799,20.3864563,42813,11.66263115,19.53296035,88.25103381,100.0,Rep,48.85658571,50.25704662,80.46703965,11.748966190000004,2162.0
736,TN,warren,4200.0,7018.0,47177,40099,,86.32135465,1.147160777,8.484002095,4.693383875,50.68455572,36.97847827,16.618868300000006,36245,7.813365843,21.40480456,86.83315661,61.3795527,Rep,46.40265343,49.31544428,78.59519544,13.166843389999997,11218.0
737,TN,washington,16246.0,28514.0,47179,126044,,89.45130272,3.890704833,3.183015455,3.545587255,51.42648599,38.35168671,16.90044746,44444,5.68117808,11.56094317,69.1381503,26.42158417,Rep,44.747865829999995,48.57351401,88.43905683,30.861849699999993,44760.0
738,TN,wayne,906.0,3787.0,47181,16842,13685.0,90.49400309,6.69754186,1.852511578,1.2350077190000002,44.55527847,33.31552072,18.0323002,34008,8.362475293,21.45339908,89.35413467,100.0,Rep,48.65217908,55.44472153,78.54660092,10.645865330000007,4693.0
739,TN,white,2293.0,5979.0,47185,26373,,93.91423046,1.83900201,2.256095249,1.243696204,51.16217343,35.23300345,19.82709589,35989,10.47566167,17.8396688,88.21442013,78.17421926,Rep,44.939900660000006,48.83782657,82.1603312,11.785579870000007,8272.0
740,TN,williamson,42611.0,62039.0,47187,205645,141990.0,85.65197306,4.229619004,4.62593304,6.826813197999999,51.15952248,39.35714459,11.54756984,100140,3.749882375,4.41883888,43.41947025,19.38618423,Rep,49.09528557,48.84047752,95.58116112,56.58052975,104650.0
741,TN,wilson,19447.0,32810.0,47189,125616,,86.27085722,6.652018851,3.67787543,4.134027512,51.1837664,37.0685263,14.48700802,63426,5.37716102,10.21116474,71.13926122,38.46727431,Rep,48.44446568,48.8162336,89.78883526,28.860738780000005,52257.0
742,TX,anderson,3307.0,11335.0,48001,57772,,60.02907983,21.19711971,16.96150384,6.536038219,38.75752960000001,34.86290937,13.70733227,42146,4.3437897,19.82744198,88.23163882,67.06353279,Rep,51.42975836,61.24247039999999,80.17255802,11.76836118,14642.0
743,TX,angelina,7130.0,19166.0,48005,87657,,61.672199600000006,14.58297683,21.11069281,8.041571123999999,51.21325165,41.62816432,15.06668036,44185,8.311506443999999,20.10255687,84.33981216,43.08236623,Rep,43.30515532,48.78674835,79.89744313,15.660187840000006,26296.0
744,TX,archer,376.0,3208.0,48009,8750,,88.58285714,0.685714286,8.251428571,3.325714286,50.35428571,35.00571429,17.79428571,62407,3.334835511,9.917898194,78.19376026,88.98829247,Rep,47.2,49.64571429,90.082101806,21.806239739999995,3584.0
745,TX,armstrong,74.0,819.0,48011,1913,1460.0,83.69053842,0.7318348140000001,12.70256142,2.143230528,49.1374804,32.25300575,21.90277052,65000,1.604278075,10.2281089,76.89477557,100.0,Rep,45.844223729999996,50.8625196,89.7718911,23.105224430000007,893.0
746,TX,atascosa,4332.0,7753.0,48013,47710,,34.8145043,0.735694823,63.07692308,6.176902117000001,50.19911968,43.23202683,13.8126179,53181,7.23960766,24.70392548,85.72854291,60.71118434,Rep,42.95535527,49.80088032,75.29607452,14.271457089999998,12085.0
747,TX,bailey,405.0,1202.0,48017,7131,,35.5209648,2.131538354,61.71644931,20.78249895,46.89384378,45.98233067,14.28972094,40589,2.109446652,32.38359972,89.25179523,28.7508723,Rep,39.727948389999995,53.10615622,67.61640028,10.748204770000001,1607.0
748,TX,bastrop,12082.0,15067.0,48021,78286,,54.44268452,7.802161306,35.16337532,10.86528881,49.08285006,39.40168102,13.40852771,55808,8.586255259,19.42436335,81.63784628,63.85244907,Rep,47.18979127,50.91714994,80.57563665,18.362153719999995,27149.0
749,TX,baylor,156.0,1072.0,48023,3639,,86.64468261,1.841165155,8.353943391,2.473206925,51.66254466,30.09068425,24.40230833,34382,1.377410468,13.06666667,73.40952381,100.0,Rep,45.50700742000001,48.33745534,86.93333333,26.590476190000004,1228.0
750,TX,bee,0.0,0.0,48025,32706,,32.66067388,7.989359751,57.90986363,4.344768544,39.5798936,40.44823579999999,11.51470678,44005,6.065048099,28.60294449,91.09450272,42.97730768,Rep,48.03705742000001,60.4201064,71.39705551,8.905497280000006,0.0
751,TX,bell,38417.0,47437.0,48027,330859,,48.08785616,20.79254305,23.53842573,8.146370508,50.11621265,49.28443839,9.851326396000001,51529,8.719187675,9.690049268,76.76149545,15.18622979,Rep,40.864235214000004,49.88378735,90.309950732,23.238504550000002,85854.0
752,TX,bexar,326121.0,217204.0,48029,1858699,,28.88767896,7.113954438,59.46309758,13.1961119,50.76271091,45.00766396,11.25539961,52353,6.734619345,16.57643687,73.07383586,4.539084765,Demo,43.73693643,49.23728909,83.42356313,26.926164139999997,543325.0
753,TX,blanco,1567.0,4180.0,48031,10918,8370.0,77.99047445,0.018318373,18.87708371,7.162483971,49.61531416,29.55669537,21.52408866,56573,6.088992974,10.07017112,71.22984119,100.0,Rep,48.919215969999996,50.38468584,89.92982888,28.770158809999998,5747.0
754,TX,borden,22.0,320.0,48033,698,485.0,93.55300859999998,0.0,4.727793696,1.719197708,46.41833811,46.70487106,19.34097421,77569,1.056338028,6.739130435,63.47826087,100.0,Rep,33.95415473,53.58166189,93.26086956500001,36.52173913,342.0
755,TX,bosque,1374.0,5718.0,48035,17953,13265.0,79.3126497,1.370244527,16.983234,6.511446555,50.73246811,33.00841085,23.42783936,45419,6.431991717000001,17.71191742,82.3193619,81.21568197,Rep,43.56374979000001,49.26753189,82.28808258000001,17.680638099999996,7092.0
756,TX,bowie,7960.0,20131.0,48037,93483,,64.8395965,23.85460458,7.226982446,4.153696394,49.64218093,39.50557855,15.40707936,42683,8.087473139,12.53700462,81.23507878,35.424836600000006,Rep,45.08734209,50.35781907,87.46299538,18.764921220000005,28091.0
757,TX,brazoria,45228.0,65693.0,48039,338419,226480.0,49.96527973,12.77026408,29.23210576,13.32490197,49.33617793,41.81118672,10.91812221,72006,5.177032973999999,13.30068166,71.27597361,22.52862699,Rep,47.27069107,50.66382207,86.69931834,28.724026390000006,110921.0
758,TX,brazos,27876.0,35971.0,48041,209896,,57.25788009,10.27080078,24.6140946,13.25037161,49.31251667,57.63330411,8.206445097000001,41654,5.729889932000001,14.36387232,60.22276373,12.06357678,Rep,34.160250793,50.68748333,85.63612768,39.77723627,63847.0
759,TX,brewster,2147.0,1879.0,48043,9188,,52.12233348,0.27209403600000004,43.97039617,5.833696125,52.51414889,35.04571179999999,19.00304745,38440,7.047700902000001,13.63705855,64.01161902,34.86785095,Demo,45.95124075000001,47.48585111,86.36294145,35.98838098,4026.0
760,TX,brown,1671.0,10391.0,48049,37935,,73.13035455,4.136022143,21.00171346,5.335442204,50.55753262,37.91485436,19.02464742,43235,4.139740227,14.8639164,81.47469391,40.40046187,Rep,43.06049822,49.44246738,85.1360836,18.52530609,12062.0
761,TX,burleson,1427.0,5079.0,48051,17417,12590.0,65.94706321,12.3270368,19.88287306,7.027616696,50.12344261,36.37250962,19.44077625,52513,6.121682524,19.58122983,85.20235041,76.65677547,Rep,44.18671413,49.87655739,80.41877017,14.797649590000006,6506.0
762,TX,burnet,4444.0,13859.0,48053,44584,,74.53570788,1.80333752,21.50771577,4.943477481,50.59886955,34.76134936,21.24753275,54259,4.569132311000001,13.87046932,76.99736046,55.67251462,Rep,43.99111789,49.40113045,86.12953068,23.002639540000004,18303.0
763,TX,caldwell,5227.0,6147.0,48055,39848,27810.0,41.82644047,6.981529813,49.82182293,8.216221642,49.76159406,42.42120056,13.27042762,49533,4.527785382,20.86051081,85.29666012,42.29233437,Rep,44.30837182,50.23840594,79.13948919,14.703339880000001,11374.0
764,TX,calhoun,1874.0,4198.0,48057,21805,15040.0,43.65053887,2.724145838,47.84223802,9.970190322999999,49.37399679,40.24764962,15.95047008,54167,6.295725837999999,19.45942209,84.58454307,44.73130349,Rep,43.8018803,50.62600321,80.54057791,15.415456930000005,6072.0
765,TX,callahan,610.0,4373.0,48059,13596,,87.12121212,1.382759635,8.921741689,2.140335393,51.9858782,35.08384819,19.66019417,40568,3.819638532,12.03197308,85.28607488,72.17956291,Rep,45.255957640000005,48.0141218,87.96802692,14.713925119999999,4983.0
766,TX,camp,1119.0,2749.0,48063,12631,,56.4088354,16.57825984,23.66400127,11.55094609,50.98567018,40.08392051,17.36996279,40045,6.582006797000001,18.80655417,85.00855955,61.47891299,Rep,42.5461167,49.01432982,81.19344583,14.991440449999999,3868.0
767,TX,carson,244.0,2185.0,48065,6027,,86.79276589,0.846192135,9.556993529,2.040816327,52.77916044,38.42707815,16.80769869,64554,2.175368139,7.761417519,73.57125031,95.19572954,Rep,44.765223160000005,47.22083956,92.238582481,26.428749690000004,2429.0
768,TX,castro,394.0,1219.0,48069,7875,,33.96825397,0.838095238,62.86984127,19.83492063,49.18095238,45.46031746,13.85396825,42733,4.7979063680000005,29.54062101,86.87792429,45.75787646,Rep,40.68571429,50.81904762,70.45937899,13.122075710000004,1613.0
769,TX,cherokee,3200.0,11621.0,48073,51257,35025.0,61.48233412,13.66642605,22.10039604,8.964629221000001,49.14060519,40.79247713,16.38800554,40769,6.025974026,20.44145873,82.6415547,63.04848068,Rep,42.81951733,50.85939481,79.55854127,17.3584453,14821.0
770,TX,clay,547.0,3710.0,48077,10367,7950.0,90.7302016,0.7813253590000001,5.507861484,2.1607022280000003,50.06269895,33.47159255,20.66171506,45341,6.740878169,10.70753443,83.67539833,74.60007440000003,Rep,45.866692390000004,49.93730105,89.29246557,16.324601670000007,4257.0
771,TX,cochran,140.0,541.0,48079,2955,,37.93570220000001,2.944162437,56.81895093,11.97969543,48.83248731,44.26395939,14.34856176,38625,7.032457496,29.97289973,90.51490515,100.0,Rep,41.38747885,51.16751269,70.02710027,9.485094849999996,681.0
772,TX,coke,137.0,1150.0,48081,3228,,76.95167286,0.805452292,21.00371747,3.500619579,47.89343247,29.95662949,26.61090458,41756,4.2579837189999985,14.65155332,79.51301427,100.0,Rep,43.432465930000006,52.10656753,85.34844668,20.48698573,1287.0
773,TX,collin,165614.0,187425.0,48085,886633,,60.10062788,9.063163677,14.9830877,18.99782661,50.9170085,41.03524232,9.722060875,86188,4.45645285,6.432024053999998,49.78911397,5.242726637,Rep,49.242696804999994,49.0829915,93.567975946,50.21088603,353039.0
774,TX,colorado,1825.0,5779.0,48089,20792,14990.0,57.69526741,13.77452866,28.15505964,9.090034629,50.43285879,35.86475568,20.37803001,45398,3.305961395,18.17101307,81.61224918,62.61377791,Rep,43.757214309999995,49.56714121,81.82898693,18.387750819999994,7604.0
775,TX,comal,16830.0,44079.0,48091,124234,,69.24352432,1.955986284,26.35832381,6.4346314210000015,50.75824653,35.92172835,17.33261426,69666,4.477737706,8.472726851000001,65.48573949,46.14554908,Rep,46.745657390000005,49.24175347,91.527273149,34.51426051,60909.0
776,TX,comanche,781.0,3800.0,48093,13506,9875.0,70.91662965,1.021768103,26.9287724,6.9746779210000005,50.33318525,35.08810899,23.45624167,39054,5.1837386830000005,20.07486631,82.99465241,71.46128524,Rep,41.45564934000001,49.66681475,79.92513369,17.00534759,4581.0
777,TX,cooke,2545.0,11868.0,48097,38878,27075.0,76.9329698,2.623591749,16.92473893,8.418642934,50.36010083,39.06065127,17.34399918,56269,6.479886512999999,13.87766101,78.40012319,59.03426386,Rep,43.595349549999995,49.63989917,86.12233899,21.599876809999998,14413.0
778,TX,coryell,5067.0,10626.0,48099,75710,,59.90754194,13.46057324,17.53533219,6.345264826,50.28662,48.0689473,8.893144895,49275,9.167490607000001,12.43930092,84.85250390000002,19.42351568,Rep,43.037907805,49.71338,87.56069908,15.147496099999984,15693.0
779,TX,cottle,97.0,458.0,48101,1560,,54.80769231,15.06410256,28.58974359,4.615384615,51.08974359,35.32051282,28.65384615,33750,11.63734777,27.75735294,83.82352941,100.0,Rep,36.025641029999996,48.91025641,72.24264706,16.176470589999994,555.0
780,TX,crane,213.0,836.0,48103,4823,,34.29400788,4.105328634,61.43479162,17.70682148,48.95293386,45.55256065,12.191582,60133,3.298279159,27.21389646,87.1253406,10.69714286,Rep,42.25585735,51.04706614,72.78610354,12.874659399999999,1049.0
781,TX,crockett,340.0,928.0,48105,3836,,35.42752868,0.364963504,63.11261731,8.342022941,50.62565172,41.24087591,13.9468196,50646,2.774694784,26.31578947,88.9553429,22.74805055,Rep,44.81230449,49.37434828,73.68421053,11.044657099999995,1268.0
782,TX,crosby,437.0,978.0,48107,5987,,40.98880909,3.975279773,54.30098547,3.123434107,51.4280942,40.80507767,18.62368465,39026,9.499451955,27.71838331,87.92698827,100.0,Rep,40.571237679999996,48.5719058,72.28161668999999,12.073011730000005,1415.0
783,TX,culberson,521.0,297.0,48109,2259,1575.0,16.86586985,0.398406375,78.0876494,14.03275786,48.29570606,41.96547145,17.57414785,33981,4.6448087430000005,35.11551155,92.34323432,100.0,Demo,40.4603807,51.70429394,64.88448844999999,7.656765680000007,818.0
784,TX,dallam,139.0,970.0,48111,7052,,52.07033466,1.318774816,42.64038571,15.92456041,47.10720363,48.75212706,8.522404991,43897,4.803733187,27.30150999,88.16366293,23.54169775,Rep,42.725467949,52.89279637,72.69849001,11.836337069999999,1109.0
